"V1"|"V2"
"996"|"101090"|"106425"
"997"|"101090"|"100881"
"998"|"101090"|"104376"
"999"|"101090"|"107628"
"1000"|"101090"|"100895"
"1001"|"101090"|"104476"
"1002"|"101090"|"103232"
"1003"|"101090"|"102970"
"1004"|"101090"|"107122"
"1005"|"101090"|"103733"
"1006"|"101090"|"108196"
"1007"|"101090"|"104770"
"1008"|"101101"|"102685"
"1009"|"101101"|"105795"
"1010"|"101101"|"109584"
"1011"|"101101"|"102644"
"1012"|"101101"|"101829"
"1013"|"101101"|"108684"
"1014"|"101101"|"109029"
"1015"|"101101"|"108954"
"1016"|"101101"|"107950"
"1017"|"101101"|"104629"
"1018"|"101101"|"100042"
"1019"|"101101"|"106729"
"1020"|"101101"|"102276"
"1021"|"101101"|"101594"
"1022"|"101101"|"102005"
"1023"|"101110"|"102748"
"1024"|"101121"|"102769"
"1025"|"101121"|"102600"
"1026"|"101121"|"107002"
"1027"|"101121"|"109110"
"1028"|"101121"|"104139"
"1029"|"101121"|"103724"
"1030"|"101121"|"108985"
"1031"|"101121"|"109565"
"1032"|"101121"|"106951"
"1033"|"101121"|"106729"
"1034"|"101121"|"109065"
"1035"|"101121"|"104679"
"1036"|"101121"|"109257"
"1037"|"101121"|"104157"
"1038"|"101121"|"107877"
"1039"|"101129"|"106443"
"1040"|"101129"|"107867"
"1041"|"101129"|"103026"
"1042"|"101129"|"106601"
"1043"|"101129"|"101750"
"1044"|"101129"|"107802"
"1045"|"101129"|"105097"
"1046"|"101129"|"102411"
"1047"|"101129"|"107309"
"1048"|"101129"|"108461"
"1049"|"101129"|"105396"
"1050"|"101129"|"107701"
"1051"|"101129"|"102478"
"1052"|"101129"|"102465"
"1053"|"101129"|"105448"
"1054"|"101135"|"107628"
"1055"|"101135"|"109710"
"1056"|"101135"|"105753"
"1057"|"101135"|"102970"
"1058"|"101135"|"102770"
"1059"|"101135"|"103419"
"1060"|"101135"|"102154"
"1061"|"101135"|"107717"
"1062"|"101135"|"100854"
"1063"|"101135"|"104927"
"1064"|"101135"|"104642"
"1065"|"101135"|"109411"
"1066"|"101135"|"105044"
"1067"|"101135"|"105075"
"1068"|"101135"|"104476"
"1069"|"101147"|"100430"
"1070"|"101147"|"102839"
"1071"|"101147"|"109291"
"1072"|"101147"|"100514"
"1073"|"101147"|"105165"
"1074"|"101147"|"106200"
"1075"|"101147"|"105389"
"1076"|"101147"|"107133"
"1077"|"101147"|"105097"
"1078"|"101147"|"105396"
"1079"|"101147"|"105503"
"1080"|"101147"|"109066"
"1081"|"101147"|"100473"
"1082"|"101147"|"101173"
"1083"|"101147"|"109845"
"1084"|"101149"|"101361"
"1085"|"101149"|"100330"
"1086"|"101149"|"107133"
"1087"|"101149"|"101147"
"1088"|"101149"|"108439"
"1089"|"101149"|"105314"
"1090"|"101149"|"106390"
"1091"|"101149"|"101248"
"1092"|"101149"|"102239"
"1093"|"101149"|"102520"
"1094"|"101149"|"100182"
"1095"|"101164"|"101969"
"1096"|"101164"|"101966"
"1097"|"101164"|"102079"
"1098"|"101164"|"102026"
"1099"|"101173"|"101147"
"1100"|"101195"|"100052"
"1101"|"101195"|"101333"
"1102"|"101195"|"108376"
"1103"|"101195"|"100547"
"1104"|"101195"|"101578"
"1105"|"101195"|"100695"
"1106"|"101195"|"101471"
"1107"|"101195"|"101571"
"1108"|"101195"|"107261"
"1109"|"101195"|"101276"
"1110"|"101195"|"103886"
"1111"|"101195"|"108461"
"1112"|"101195"|"104244"
"1113"|"101195"|"101602"
"1114"|"101195"|"107257"
"1115"|"101248"|"107637"
"1116"|"101248"|"109949"
"1117"|"101248"|"108603"
"1118"|"101248"|"103864"
"1119"|"101248"|"100790"
"1120"|"101248"|"108624"
"1121"|"101248"|"101361"
"1122"|"101248"|"102564"
"1123"|"101248"|"102239"
"1124"|"101248"|"107721"
"1125"|"101248"|"109525"
"1126"|"101248"|"106010"
"1127"|"101248"|"103162"
"1128"|"101248"|"104196"
"1129"|"101248"|"109845"
"1130"|"101266"|"107667"
"1131"|"101266"|"102685"
"1132"|"101266"|"100100"
"1133"|"101266"|"103962"
"1134"|"101266"|"104091"
"1135"|"101266"|"107002"
"1136"|"101266"|"102769"
"1137"|"101266"|"104144"
"1138"|"101266"|"109584"
"1139"|"101266"|"104434"
"1140"|"101266"|"105795"
"1141"|"101266"|"104059"
"1142"|"101266"|"102600"
"1143"|"101266"|"108985"
"1144"|"101266"|"102276"
"1145"|"101276"|"100695"
"1146"|"101276"|"101420"
"1147"|"101276"|"104943"
"1148"|"101276"|"105338"
"1149"|"101276"|"103886"
"1150"|"101276"|"108376"
"1151"|"101276"|"100052"
"1152"|"101278"|"107666"
"1153"|"101278"|"108164"
"1154"|"101291"|"102702"
"1155"|"101291"|"107086"
"1156"|"101291"|"103007"
"1157"|"101291"|"102199"
"1158"|"101291"|"103933"
"1159"|"101291"|"105949"
"1160"|"101291"|"106022"
"1161"|"101291"|"106009"
"1162"|"101291"|"106628"
"1163"|"101291"|"107605"
"1164"|"101291"|"103419"
"1165"|"101291"|"105753"
"1166"|"101291"|"104373"
"1167"|"101291"|"107122"
"1168"|"101291"|"105721"
"1169"|"101296"|"101303"
"1170"|"101296"|"106385"
"1171"|"101296"|"104881"
"1172"|"101296"|"101149"
"1173"|"101296"|"107133"
"1174"|"101296"|"100182"
"1175"|"101296"|"101147"
"1176"|"101296"|"102520"
"1177"|"101296"|"103288"
"1178"|"101296"|"105389"
"1179"|"101296"|"103198"
"1180"|"101303"|"100686"
"1181"|"101303"|"106414"
"1182"|"101303"|"102198"
"1183"|"101303"|"108461"
"1184"|"101303"|"101129"
"1185"|"101303"|"100293"
"1186"|"101303"|"109845"
"1187"|"101303"|"100430"
"1188"|"101303"|"106324"
"1189"|"101308"|"102768"
"1190"|"101308"|"108705"
"1191"|"101308"|"106941"
"1192"|"101308"|"101847"
"1193"|"101308"|"101852"
"1194"|"101308"|"100934"
"1195"|"101308"|"106677"
"1196"|"101308"|"109649"
"1197"|"101308"|"100658"
"1198"|"101308"|"100923"
"1199"|"101308"|"108711"
"1200"|"101308"|"108561"
"1201"|"101308"|"100841"
"1202"|"101308"|"106683"
"1203"|"101308"|"108834"
"1204"|"101327"|"104863"
"1205"|"101327"|"101173"
"1206"|"101333"|"101195"
"1207"|"101361"|"108753"
"1208"|"101361"|"107554"
"1209"|"101361"|"106555"
"1210"|"101361"|"106540"
"1211"|"101361"|"102292"
"1212"|"101361"|"106552"
"1213"|"101361"|"108440"
"1214"|"101361"|"108624"
"1215"|"101361"|"107637"
"1216"|"101361"|"104271"
"1217"|"101375"|"101510"
"1218"|"101375"|"106895"
"1219"|"101393"|"101452"
"1220"|"101415"|"102600"
"1221"|"101415"|"106426"
"1222"|"101415"|"102179"
"1223"|"101415"|"109065"
"1224"|"101415"|"106079"
"1225"|"101415"|"100961"
"1226"|"101415"|"103845"
"1227"|"101415"|"104157"
"1228"|"101415"|"107705"
"1229"|"101415"|"103168"
"1230"|"101415"|"105795"
"1231"|"101415"|"103567"
"1232"|"101415"|"109029"
"1233"|"101415"|"106412"
"1234"|"101415"|"102276"
"1235"|"101420"|"101452"
"1236"|"101420"|"104244"
"1237"|"101420"|"100133"
"1238"|"101420"|"101471"
"1239"|"101420"|"101578"
"1240"|"101420"|"107257"
"1241"|"101420"|"104611"
"1242"|"101420"|"100695"
"1243"|"101420"|"106745"
"1244"|"101420"|"108461"
"1245"|"101450"|"100508"
"1246"|"101450"|"101644"
"1247"|"101450"|"101491"
"1248"|"101450"|"101489"
"1249"|"101450"|"103687"
"1250"|"101450"|"101534"
"1251"|"101452"|"105025"
"1252"|"101452"|"101420"
"1253"|"101452"|"107524"
"1254"|"101452"|"107261"
"1255"|"101452"|"107257"
"1256"|"101452"|"101195"
"1257"|"101452"|"100547"
"1258"|"101452"|"105360"
"1259"|"101452"|"101471"
"1260"|"101452"|"100459"
"1261"|"101452"|"100052"
"1262"|"101452"|"108376"
"1263"|"101452"|"103886"
"1264"|"101452"|"101602"
"1265"|"101464"|"102311"
"1266"|"101464"|"109566"
"1267"|"101471"|"104943"
"1268"|"101471"|"101571"
"1269"|"101471"|"100052"
"1270"|"101471"|"105338"
"1271"|"101471"|"107347"
"1272"|"101471"|"108461"
"1273"|"101471"|"100547"
"1274"|"101471"|"100102"
"1275"|"101471"|"108376"
"1276"|"101471"|"107261"
"1277"|"101471"|"107257"
"1278"|"101471"|"103886"
"1279"|"101471"|"105503"
"1280"|"101471"|"100459"
"1281"|"101471"|"105389"
"1282"|"101484"|"102698"
"1283"|"101484"|"105409"
"1284"|"101484"|"101760"
"1285"|"101484"|"108934"
"1286"|"101484"|"101494"
"1287"|"101484"|"101644"
"1288"|"101489"|"101491"
"1289"|"101491"|"103687"
"1290"|"101491"|"101487"
"1291"|"101491"|"100508"
"1292"|"101494"|"108929"
"1293"|"101494"|"102698"
"1294"|"101494"|"108931"
"1295"|"101494"|"101506"
"1296"|"101494"|"107093"
"1297"|"101494"|"101760"
"1298"|"101494"|"108934"
"1299"|"101494"|"105409"
"1300"|"101494"|"100105"
"1301"|"101501"|"101644"
"1302"|"101501"|"101760"
"1303"|"101501"|"108929"
"1304"|"101501"|"107093"
"1305"|"101501"|"105409"
"1306"|"101501"|"102698"
"1307"|"101501"|"107096"
"1308"|"101501"|"101484"
"1309"|"101501"|"108934"
"1310"|"101505"|"108931"
"1311"|"101505"|"107093"
"1312"|"101505"|"105409"
"1313"|"101505"|"107096"
"1314"|"101506"|"101494"
"1315"|"101506"|"108929"
"1316"|"101510"|"106842"
"1317"|"101510"|"109217"
"1318"|"101510"|"106841"
"1319"|"101510"|"106780"
"1320"|"101510"|"106819"
"1321"|"101510"|"108945"
"1322"|"101510"|"109831"
"1323"|"101523"|"103687"
"1324"|"101523"|"107093"
"1325"|"101534"|"101491"
"1326"|"101534"|"107093"
"1327"|"101534"|"103687"
"1328"|"101534"|"101450"
"1329"|"101541"|"106992"
"1330"|"101541"|"100797"
"1331"|"101541"|"101618"
"1332"|"101541"|"104091"
"1333"|"101541"|"107894"
"1334"|"101541"|"102873"
"1335"|"101541"|"105214"
"1336"|"101541"|"107002"
"1337"|"101541"|"101547"
"1338"|"101541"|"101266"
"1339"|"101541"|"102769"
"1340"|"101541"|"108985"
"1341"|"101541"|"103623"
"1342"|"101541"|"101829"
"1343"|"101547"|"101022"
"1344"|"101547"|"105085"
"1345"|"101547"|"102873"
"1346"|"101547"|"107199"
"1347"|"101547"|"104502"
"1348"|"101547"|"104295"
"1349"|"101547"|"101002"
"1350"|"101547"|"102288"
"1351"|"101548"|"103936"
"1352"|"101548"|"106384"
"1353"|"101552"|"108711"
"1354"|"101552"|"102620"
"1355"|"101552"|"102982"
"1356"|"101552"|"104139"
"1357"|"101552"|"100658"
"1358"|"101552"|"100934"
"1359"|"101552"|"106677"
"1360"|"101552"|"100923"
"1361"|"101552"|"101308"
"1362"|"101552"|"108845"
"1363"|"101552"|"100783"
"1364"|"101552"|"107949"
"1365"|"101552"|"106195"
"1366"|"101552"|"107742"
"1367"|"101571"|"100052"
"1368"|"101571"|"108461"
"1369"|"101571"|"101195"
"1370"|"101571"|"100547"
"1371"|"101571"|"105503"
"1372"|"101571"|"100695"
"1373"|"101571"|"105338"
"1374"|"101571"|"107347"
"1375"|"101571"|"101276"
"1376"|"101571"|"101602"
"1377"|"101571"|"104943"
"1378"|"101571"|"104611"
"1379"|"101571"|"107257"
"1380"|"101571"|"101420"
"1381"|"101578"|"101420"
"1382"|"101578"|"108376"
"1383"|"101578"|"105338"
"1384"|"101578"|"104943"
"1385"|"101578"|"100102"
"1386"|"101578"|"100695"
"1387"|"101594"|"101017"
"1388"|"101594"|"106412"
"1389"|"101594"|"104157"
"1390"|"101594"|"101101"
"1391"|"101594"|"103567"
"1392"|"101594"|"103299"
"1393"|"101594"|"103675"
"1394"|"101594"|"100953"
"1395"|"101594"|"104373"
"1396"|"101594"|"106591"
"1397"|"101594"|"101620"
"1398"|"101594"|"102276"
"1399"|"101594"|"108954"
"1400"|"101594"|"105275"
"1401"|"101594"|"105072"
"1402"|"101595"|"106712"
"1403"|"101595"|"106992"
"1404"|"101595"|"104294"
"1405"|"101595"|"106952"
"1406"|"101595"|"103068"
"1407"|"101595"|"105214"
"1408"|"101595"|"101002"
"1409"|"101595"|"103872"
"1410"|"101597"|"106948"
"1411"|"101597"|"104508"
"1412"|"101597"|"107429"
"1413"|"101597"|"107284"
"1414"|"101597"|"103457"
"1415"|"101597"|"105302"
"1416"|"101602"|"101420"
"1417"|"101602"|"101195"
"1418"|"101618"|"100980"
"1419"|"101618"|"101595"
"1420"|"101618"|"103872"
"1421"|"101618"|"100100"
"1422"|"101620"|"105480"
"1423"|"101620"|"102176"
"1424"|"101620"|"108598"
"1425"|"101620"|"108613"
"1426"|"101620"|"101594"
"1427"|"101620"|"100109"
"1428"|"101620"|"106951"
"1429"|"101620"|"109963"
"1430"|"101620"|"106591"
"1431"|"101620"|"104044"
"1432"|"101620"|"100953"
"1433"|"101620"|"108684"
"1434"|"101620"|"101052"
"1435"|"101620"|"107705"
"1436"|"101620"|"107877"
"1437"|"101627"|"108750"
"1438"|"101627"|"108624"
"1439"|"101627"|"108623"
"1440"|"101627"|"106560"
"1441"|"101627"|"107499"
"1442"|"101627"|"106552"
"1443"|"101627"|"107058"
"1444"|"101627"|"106533"
"1445"|"101627"|"106540"
"1446"|"101627"|"106553"
"1447"|"101627"|"100790"
"1448"|"101627"|"109949"
"1449"|"101627"|"106537"
"1450"|"101627"|"101248"
"1451"|"101627"|"104271"
"1452"|"101635"|"105025"
"1453"|"101635"|"100052"
"1454"|"101635"|"101420"
"1455"|"101635"|"100102"
"1456"|"101644"|"108929"
"1457"|"101644"|"101450"
"1458"|"101644"|"107096"
"1459"|"101644"|"101491"
"1460"|"101644"|"101484"
"1461"|"101651"|"104295"
"1462"|"101651"|"103872"
"1463"|"101654"|"103623"
"1464"|"101654"|"106715"
"1465"|"101654"|"103849"
"1466"|"101654"|"100962"
"1467"|"101654"|"107649"
"1468"|"101656"|"101327"
"1469"|"101714"|"108164"
"1470"|"101714"|"102411"
"1471"|"101714"|"106443"
"1472"|"101714"|"107305"
"1473"|"101714"|"107666"
"1474"|"101714"|"106601"
"1475"|"101714"|"107279"
"1476"|"101750"|"102189"
"1477"|"101750"|"107305"
"1478"|"101750"|"101129"
"1479"|"101750"|"105097"
"1480"|"101750"|"107279"
"1481"|"101750"|"106324"
"1482"|"101750"|"108164"
"1483"|"101757"|"106324"
"1484"|"101757"|"102198"
"1485"|"101757"|"108164"
"1486"|"101760"|"101494"
"1487"|"101760"|"101501"
"1488"|"101760"|"108931"
"1489"|"101760"|"107093"
"1490"|"101760"|"108934"
"1491"|"101760"|"102698"
"1492"|"101760"|"105409"
"1493"|"101760"|"103980"
"1494"|"101760"|"101505"
"1495"|"101760"|"107096"
"1496"|"101764"|"102008"
"1497"|"101764"|"102345"
"1498"|"101764"|"101978"
"1499"|"101764"|"102010"
"1500"|"101764"|"102074"
"1501"|"101764"|"100396"
"1502"|"101764"|"102025"
"1503"|"101764"|"102343"
"1504"|"101764"|"102036"
"1505"|"101764"|"102023"
"1506"|"101764"|"101891"
"1507"|"101764"|"101892"
"1508"|"101764"|"102486"
"1509"|"101765"|"100371"
"1510"|"101765"|"100332"
"1511"|"101765"|"100423"
"1512"|"101765"|"101767"
"1513"|"101767"|"100299"
"1514"|"101767"|"103503"
"1515"|"101767"|"103659"
"1516"|"101767"|"100302"
"1517"|"101767"|"100440"
"1518"|"101767"|"104391"
"1519"|"101767"|"100421"
"1520"|"101767"|"100293"
"1521"|"101767"|"102157"
"1522"|"101767"|"100332"
"1523"|"101767"|"101765"
"1524"|"101767"|"100266"
"1525"|"101783"|"104844"
"1526"|"101783"|"103733"
"1527"|"101783"|"102424"
"1528"|"101783"|"103933"
"1529"|"101783"|"104804"
"1530"|"101808"|"101594"
"1531"|"101808"|"109029"
"1532"|"101808"|"105526"
"1533"|"101808"|"107735"
"1534"|"101808"|"100953"
"1535"|"101808"|"101101"
"1536"|"101808"|"107894"
"1537"|"101812"|"103675"
"1538"|"101827"|"100287"
"1539"|"101827"|"100266"
"1540"|"101827"|"100392"
"1541"|"101829"|"106992"
"1542"|"101829"|"101101"
"1543"|"101829"|"101266"
"1544"|"101829"|"107894"
"1545"|"101829"|"106002"
"1546"|"101829"|"100100"
"1547"|"101829"|"104059"
"1548"|"101829"|"105330"
"1549"|"101829"|"107950"
"1550"|"101829"|"105950"
"1551"|"101829"|"109065"
"1552"|"101829"|"103962"
"1553"|"101829"|"104295"
"1554"|"101829"|"102600"
"1555"|"101829"|"104434"
"1556"|"101847"|"100937"
"1557"|"101847"|"108711"
"1558"|"101847"|"105302"
"1559"|"101847"|"103456"
"1560"|"101847"|"100934"
"1561"|"101847"|"108562"
"1562"|"101847"|"104112"
"1563"|"101847"|"106683"
"1564"|"101847"|"100658"
"1565"|"101847"|"100831"
"1566"|"101847"|"101308"
"1567"|"101847"|"102982"
"1568"|"101847"|"108561"
"1569"|"101851"|"107427"
"1570"|"101851"|"102094"
"1571"|"101851"|"100965"
"1572"|"101852"|"108561"
"1573"|"101852"|"108836"
"1574"|"101852"|"103456"
"1575"|"101852"|"100923"
"1576"|"101852"|"100658"
"1577"|"101852"|"100937"
"1578"|"101852"|"101552"
"1579"|"101852"|"107427"
"1580"|"101852"|"100934"
"1581"|"101852"|"100989"
"1582"|"101873"|"108743"
"1583"|"101873"|"102939"
"1584"|"101873"|"104861"
"1585"|"101873"|"107605"
"1586"|"101873"|"104844"
"1587"|"101873"|"106381"
"1588"|"101873"|"109411"
"1589"|"101873"|"100930"
"1590"|"101873"|"106375"
"1591"|"101873"|"106958"
"1592"|"101873"|"105044"
"1593"|"101873"|"101135"
"1594"|"101873"|"104376"
"1595"|"101873"|"108196"
"1596"|"101873"|"109710"
"1597"|"101889"|"101892"
"1598"|"101889"|"100441"
"1599"|"101889"|"102345"
"1600"|"101889"|"101764"
"1601"|"101889"|"100328"
"1602"|"101889"|"101891"
"1603"|"101889"|"100273"
"1604"|"101889"|"101969"
"1605"|"101889"|"100358"
"1606"|"101889"|"100224"
"1607"|"101889"|"101978"
"1608"|"101889"|"102020"
"1609"|"101889"|"100396"
"1610"|"101889"|"102026"
"1611"|"101889"|"102486"
"1612"|"101891"|"101955"
"1613"|"101891"|"101889"
"1614"|"101891"|"101974"
"1615"|"101891"|"101764"
"1616"|"101891"|"102025"
"1617"|"101891"|"109047"
"1618"|"101891"|"102008"
"1619"|"101891"|"100396"
"1620"|"101891"|"101969"
"1621"|"101891"|"100358"
"1622"|"101891"|"102074"
"1623"|"101891"|"101892"
"1624"|"101891"|"101958"
"1625"|"101891"|"102026"
"1626"|"101891"|"102010"
"1627"|"101892"|"102020"
"1628"|"101892"|"102023"
"1629"|"101892"|"102345"
"1630"|"101892"|"100242"
"1631"|"101892"|"101764"
"1632"|"101892"|"101891"
"1633"|"101892"|"109047"
"1634"|"101892"|"102010"
"1635"|"101892"|"101978"
"1636"|"101892"|"100396"
"1637"|"101892"|"100224"
"1638"|"101892"|"101949"
"1639"|"101893"|"102036"
"1640"|"101893"|"101891"
"1641"|"101893"|"101974"
"1642"|"101893"|"101958"
"1643"|"101893"|"102025"
"1644"|"101893"|"100224"
"1645"|"101893"|"101969"
"1646"|"101893"|"102067"
"1647"|"101893"|"100396"
"1648"|"101893"|"102343"
"1649"|"101893"|"102008"
"1650"|"101893"|"101978"
"1651"|"101894"|"101932"
"1652"|"101894"|"102079"
"1653"|"101894"|"101921"
"1654"|"101894"|"101931"
"1655"|"101894"|"102064"
"1656"|"101903"|"106346"
"1657"|"101903"|"102362"
"1658"|"101903"|"109258"
"1659"|"101903"|"106814"
"1660"|"101903"|"107598"
"1661"|"101903"|"109408"
"1662"|"101903"|"101984"
"1663"|"101903"|"104767"
"1664"|"101904"|"101931"
"1665"|"101907"|"102021"
"1666"|"101921"|"101931"
"1667"|"101921"|"102492"
"1668"|"101921"|"102064"
"1669"|"101921"|"102016"
"1670"|"101921"|"103625"
"1671"|"101921"|"100501"
"1672"|"101921"|"101894"
"1673"|"101921"|"101904"
"1674"|"101921"|"102868"
"1675"|"101931"|"101932"
"1676"|"101931"|"101921"
"1677"|"101931"|"100501"
"1678"|"101931"|"101904"
"1679"|"101931"|"102006"
"1680"|"101931"|"102079"
"1681"|"101932"|"101931"
"1682"|"101932"|"100501"
"1683"|"101942"|"101992"
"1684"|"101942"|"109541"
"1685"|"101942"|"104769"
"1686"|"101942"|"107638"
"1687"|"101949"|"102074"
"1688"|"101949"|"107721"
"1689"|"101949"|"102239"
"1690"|"101949"|"100050"
"1691"|"101949"|"103149"
"1692"|"101949"|"102026"
"1693"|"101949"|"108555"
"1694"|"101955"|"102036"
"1695"|"101955"|"102345"
"1696"|"101955"|"102026"
"1697"|"101955"|"101892"
"1698"|"101955"|"102346"
"1699"|"101955"|"102343"
"1700"|"101955"|"100501"
"1701"|"101955"|"102074"
"1702"|"101958"|"100396"
"1703"|"101958"|"102064"
"1704"|"101958"|"101978"
"1705"|"101958"|"101892"
"1706"|"101958"|"102026"
"1707"|"101958"|"100242"
"1708"|"101958"|"102343"
"1709"|"101958"|"104062"
"1710"|"101958"|"101891"
"1711"|"101958"|"101968"
"1712"|"101958"|"101921"
"1713"|"101958"|"100273"
"1714"|"101958"|"101949"
"1715"|"101958"|"101969"
"1716"|"101958"|"102036"
"1717"|"101966"|"102075"
"1718"|"101966"|"102044"
"1719"|"101966"|"102071"
"1720"|"101966"|"101164"
"1721"|"101966"|"101931"
"1722"|"101968"|"102079"
"1723"|"101968"|"104062"
"1724"|"101968"|"102063"
"1725"|"101968"|"101958"
"1726"|"101968"|"101971"
"1727"|"101968"|"101931"
"1728"|"101969"|"102343"
"1729"|"101969"|"102486"
"1730"|"101969"|"101978"
"1731"|"101969"|"108555"
"1732"|"101969"|"101893"
"1733"|"101969"|"102008"
"1734"|"101969"|"101955"
"1735"|"101969"|"102010"
"1736"|"101969"|"101958"
"1737"|"101969"|"100224"
"1738"|"101969"|"102025"
"1739"|"101969"|"101764"
"1740"|"101969"|"102067"
"1741"|"101969"|"100396"
"1742"|"101969"|"102036"
"1743"|"101971"|"100433"
"1744"|"101971"|"102079"
"1745"|"101971"|"101968"
"1746"|"101971"|"102492"
"1747"|"101971"|"109473"
"1748"|"101971"|"101958"
"1749"|"101971"|"102357"
"1750"|"101971"|"102064"
"1751"|"101971"|"102324"
"1752"|"101971"|"106614"
"1753"|"101974"|"102025"
"1754"|"101974"|"101891"
"1755"|"101974"|"100242"
"1756"|"101974"|"100224"
"1757"|"101974"|"102036"
"1758"|"101974"|"100273"
"1759"|"101974"|"102343"
"1760"|"101974"|"102486"
"1761"|"101974"|"102067"
"1762"|"101974"|"101978"
"1763"|"101974"|"102346"
"1764"|"101978"|"100441"
"1765"|"101978"|"101974"
"1766"|"101978"|"101889"
"1767"|"101978"|"101764"
"1768"|"101978"|"102346"
"1769"|"101978"|"100358"
"1770"|"101978"|"102008"
"1771"|"101978"|"102020"
"1772"|"101978"|"101955"
"1773"|"101978"|"101893"
"1774"|"101978"|"102025"
"1775"|"101978"|"102074"
"1776"|"101978"|"100328"
"1777"|"101984"|"101991"
"1778"|"101984"|"109258"
"1779"|"101984"|"106897"
"1780"|"101984"|"104767"
"1781"|"101984"|"101903"
"1782"|"101984"|"105023"
"1783"|"101984"|"109408"
"1784"|"101986"|"107133"
"1785"|"101986"|"100082"
"1786"|"101986"|"104658"
"1787"|"101986"|"104865"
"1788"|"101986"|"102575"
"1789"|"101986"|"100523"
"1790"|"101986"|"103149"
"1791"|"101986"|"104383"
"1792"|"101986"|"104574"
"1793"|"101986"|"101080"
"1794"|"101990"|"104767"
"1795"|"101990"|"104677"
"1796"|"101990"|"107641"
"1797"|"101990"|"107578"
"1798"|"101990"|"102362"
"1799"|"101990"|"101984"
"1800"|"101990"|"105023"
"1801"|"101990"|"107020"
"1802"|"101991"|"102362"
"1803"|"101991"|"107641"
"1804"|"101991"|"107598"
"1805"|"101991"|"109258"
"1806"|"101991"|"107642"
"1807"|"101991"|"104767"
"1808"|"101991"|"106897"
"1809"|"101991"|"101984"
"1810"|"101991"|"101903"
"1811"|"101991"|"102803"
"1812"|"101991"|"104596"
"1813"|"101991"|"107573"
"1814"|"101992"|"105214"
"1815"|"101992"|"101942"
"1816"|"101999"|"106384"
"1817"|"102005"|"109584"
"1818"|"102005"|"106415"
"1819"|"102005"|"109514"
"1820"|"102005"|"105795"
"1821"|"102006"|"101931"
"1822"|"102008"|"100242"
"1823"|"102008"|"102345"
"1824"|"102008"|"100441"
"1825"|"102008"|"102020"
"1826"|"102008"|"102025"
"1827"|"102008"|"101764"
"1828"|"102008"|"102074"
"1829"|"102008"|"101955"
"1830"|"102008"|"101969"
"1831"|"102008"|"100273"
"1832"|"102008"|"102010"
"1833"|"102008"|"102343"
"1834"|"102008"|"102026"
"1835"|"102008"|"102023"
"1836"|"102010"|"101889"
"1837"|"102010"|"102074"
"1838"|"102010"|"101974"
"1839"|"102010"|"100224"
"1840"|"102010"|"101764"
"1841"|"102010"|"102067"
"1842"|"102010"|"101892"
"1843"|"102010"|"100358"
"1844"|"102010"|"101978"
