state|county|totpop|totalhouseholds|whitepct|blackpct|asianpct|hispanpct|foreignlangpct|average_household_size|home_own_pct|median_home_value|median_rent|pct_moved_last_two_years|median_income|percent_poor|healthpct|bachelorpct|firstreg|secondreg|thirdreg
"South Carolina"|"Lee County"|17365|6423|.3294558|.6428448|.0004607|.0245321|.0744025|2.47|.747003|78800|656|.017|32371|.165|.8142816|.0685862|"Evangelical Protestant"|"Mainline Protestant"|"United Methodist"
"South Carolina"|"Lexington County"|290278|113104|.7911864|.1482751|.0186959|.0600734|.1253522|2.54|.7424318|157000|917|.006|61173|.094|.8960652|.134819|"Evangelical Protestant"|"Mainline Protestant"|"Southern Baptist"
"South Carolina"|"Mccormick County"|9531|3957|.5149512|.4481167|.0024132|.0082887|.0467947|2.11|.7657316|116500|720|.017|43633|.08|.822474|.1146784|"Black Protestant"|"African Methodist Episcopal"|"Evangelical Protestant"
"South Carolina"|"Marion County"|31308|11600|.3965121|.5670117|.0071228|.0282356|.095886|2.69|.6602586|76700|594|.014|32063|.168|.8691069|.060336|"Evangelical Protestant"|"Southern Baptist"|"Black Protestant"
"South Carolina"|"Marlboro County"|26753|9613|.4152058|.5050275|.004336|.0331552|.0805143|2.49|.6285239|67500|610|.014|33586|.23|.787351|.0391732|"Evangelical Protestant"|"Mainline Protestant"|"United Methodist"
"South Carolina"|"Newberry County"|38194|14810|.6318793|.3109913|.0024349|.0747238|.138294|2.5|.7325456|116300|765|.017|44226|.12|.901817|.0829711|"Mainline Protestant"|"Evangelical Protestant"|"Evangelical Lutheran"
"South Carolina"|"Oconee County"|77528|31978|.8779022|.0685817|.0073522|.0546254|.1033046|2.4|.7271562|159800|762|.013|49134|.115|.8820168|.1091864|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"South Carolina"|"Orangeburg County"|87687|33060|.3475316|.617047|.0065232|.0222382|.0878123|2.57|.6732305|92700|687|.011|37955|.178|.8803813|.0779819|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"South Carolina"|"Pickens County"|124029|47934|.8830112|.0680486|.0200195|.0367414|.0926154|2.45|.6707765|147700|768|.011|49573|.086|.8980964|.0940183|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"South Carolina"|"Richland County"|411357|151853|.4485496|.4690476|.0285689|.0516291|.139791|2.51|.5954904|163100|972|.008|54767|.112|.8579385|.1449252|"Evangelical Protestant"|"Mainline Protestant"|"Southern Baptist"
"South Carolina"|"Saluda County"|20303|7094|.6585234|.2507511|0|.1545092|.1993794|2.81|.7410488|108600|661|.017|45714|.119|.8561296|.0779688|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"South Carolina"|"Spartanburg County"|307617|116645|.7317314|.2037859|.0235358|.068374|.1561325|2.57|.7063826|141400|794|.006|52332|.102|.8878508|.1056086|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"South Carolina"|"Sumter County"|106757|41776|.4722126|.4674916|.0137415|.0395759|.1188212|2.5|.6458732|115700|800|.011|45661|.146|.8493307|.0804069|"Evangelical Protestant"|"Southern Baptist"|"Black Protestant"
"South Carolina"|"Union County"|27490|11432|.6554019|.3070571|.0001455|.0155329|.0695526|2.36|.6825578|80000|690|.017|41186|.172|.880502|.0512186|"Evangelical Protestant"|"Southern Baptist"|"Black Protestant"
"South Carolina"|"Williamsburg County"|31324|12686|.3178713|.6454157|.0067999|.0226344|.0832908|2.35|.7295444|68300|625|.015|32485|.195|.8588303|.0548461|"Mainline Protestant"|"United Methodist"|"Evangelical Protestant"
"South Carolina"|"York County"|265872|101211|.7423573|.1918141|.0213373|.0550566|.1303785|2.59|.7198526|201100|980|.008|65361|.074|.913417|.1505273|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"South Dakota"|"Aurora County"|2763|1182|.922186|.0166486|0|.0731089|.1444083|2.19|.7529611|85800|628|.025|64083|.037|.8751357|.1071299|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Beadle County"|18346|7557|.8074239|.0117737|.0911915|.1005669|.2367274|2.35|.6574037|109700|619|.025|52313|.105|.9106617|.0927723|"Mainline Protestant"|"Evangelical Protestant"|"Catholic"
"South Dakota"|"Bennett County"|3425|984|.3360584|.0005839|.0043796|.0277372|.1938686|3.44|.6046748|75900|564|.024|47500|.249|.7454014|.0741606|"Catholic"|"Mainline Protestant"|"Episcopal"
"South Dakota"|"Bon Homme County"|6929|2536|.8852648|.0147207|.004041|.0272767|.1115601|2.16|.7350157|89600|572|.025|54737|.049|.7458508|.0925097|"Catholic"|"Mainline Protestant"|"Evangelical Protestant"
"South Dakota"|"Brookings County"|34601|12896|.9244531|.0143637|.030635|.0307217|.1272218|2.4|.5915012|179000|750|.023|58136|.06|.9348574|.1408341|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Brown County"|38915|16305|.8934344|.0237184|.0312733|.0293717|.1308236|2.31|.6399877|166800|695|.02|58216|.07|.9041758|.1392265|"Mainline Protestant"|"Catholic"|"Evangelical Lutheran"
"South Dakota"|"Brule County"|5258|2231|.8636364|.0049448|.0028528|.0279574|.1534804|2.21|.6167638|152600|679|.035|57196|.088|.9012933|.1251426|"Catholic"|"Mainline Protestant"|"Evangelical Protestant"
"South Dakota"|"Buffalo County"|2026|564|.1391905|.0014808|0|.041461|.2048371|3.59|.462766|49000|437|.039|34808|.377|.6071076|.0350444|"Catholic"|"Mainline Protestant"|"Episcopal"
"South Dakota"|"Butte County"|10225|4164|.9368215|.0066504|.0011736|.0362836|.0657213|2.42|.7711335|139000|724|.03|46508|.053|.8459657|.0954523|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Campbell County"|1485|673|.983165|0|.0006734|.0020202|.0902357|2.2|.8647845|68800|534|.028|54449|.037|.9845118|.1838384|"Evangelical Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Charles Mix County"|9349|3166|.6317253|.0008557|.0011766|.0357257|.1386244|2.86|.7087808|116700|558|.013|50481|.114|.7860734|.0883517|"Catholic"|"Evangelical Protestant"|"Mainline Protestant"
"South Dakota"|"Clark County"|3685|1546|.950882|.002171|.0046133|.0325645|.1375848|2.33|.7936611|102400|554|.024|48980|.069|.9169607|.0995929|"Mainline Protestant"|"Evangelical Lutheran"|"United Methodist"
"South Dakota"|"Clay County"|13957|5233|.8853622|.0186286|.0288744|.0300208|.1080461|2.23|.537168|168300|741|.035|50724|.094|.924554|.1253851|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Codington County"|28026|12075|.9428745|.0078142|.0053879|.0234425|.0839934|2.27|.6526708|174500|754|.019|56376|.082|.9254621|.111682|"Mainline Protestant"|"Catholic"|"Evangelical Lutheran"
"South Dakota"|"Corson County"|4150|1195|.2896385|.0033735|.000241|.0045783|.2390361|3.47|.5380753|58500|443|.014|35759|.337|.7626506|.0819277|"Catholic"|"Mainline Protestant"|"Mormon"
"South Dakota"|"Custer County"|8719|3876|.9325611|.0025232|.0034408|.0385365|.084184|2.15|.8400413|214400|782|.026|58522|.116|.8824406|.1246703|"Mainline Protestant"|"Evangelical Lutheran"|"Evangelical Protestant"
"South Dakota"|"Davison County"|19871|8660|.9260228|.0137386|.0072971|.0312012|.0895275|2.17|.5969977|154700|759|.02|50570|.078|.9227014|.1324543|"Catholic"|"Mainline Protestant"|"Evangelical Protestant"
"South Dakota"|"Day County"|5486|2574|.8685746|.0009114|.001276|.022603|.0645279|2.08|.7529138|100500|532|.019|46679|.139|.8733139|.1204885|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Deuel County"|4318|1798|.9916628|.0002316|0|.0342751|.0889301|2.37|.7903226|133500|629|.029|65437|.055|.9117647|.1257527|"Mainline Protestant"|"Evangelical Lutheran"|"Evangelical Protestant"
"South Dakota"|"Dewey County"|5833|1651|.19904|.0008572|.0008572|.0101149|.2477284|3.5|.6105391|64400|579|.015|47475|.239|.7202126|.0634322|"Mainline Protestant"|"Catholic"|"Episcopal"
"South Dakota"|"Douglas County"|2929|1220|.9498122|0|0|.0064869|.1010584|2.31|.7983606|94400|537|.028|58684|.034|.8354387|.0723796|"Evangelical Protestant"|"Mainline Protestant"|"Christian Reformed"
"South Dakota"|"Edmunds County"|3909|1544|.9769762|.0017907|.0005116|.0245587|.0974674|2.46|.8199482|118400|604|.037|71324|.038|.9299054|.1325147|"Catholic"|"Mainline Protestant"|"Evangelical Protestant"
"South Dakota"|"Fall River County"|6747|2986|.8704609|0|.0155625|.0403142|.0896695|2.16|.780643|129400|608|.035|50588|.127|.9027716|.1090855|"Mainline Protestant"|"Evangelical Protestant"|"Catholic"
"South Dakota"|"Faulk County"|2312|895|.9641004|.0004325|0|.0034602|.1055363|2.25|.8033519|85100|660|.043|55096|.033|.9048443|.0968858|"Catholic"|"Mainline Protestant"|"United Methodist"
"South Dakota"|"Grant County"|7149|3218|.9355155|.004616|.001119|.0454609|.1309274|2.17|.8116843|133700|620|.029|58158|.035|.9234858|.1198769|"Catholic"|"Mainline Protestant"|"Evangelical Protestant"
"South Dakota"|"Gregory County"|4186|1840|.8812709|0|.017678|.008839|.0979455|2.25|.7163044|83400|527|.018|43438|.113|.8910655|.1010511|"Catholic"|"Evangelical Protestant"|"Mainline Protestant"
"South Dakota"|"Haakon County"|2018|822|.8984143|.0004955|0|.006442|.0723489|2.41|.7712895|105400|701|.032|42250|.108|.8726462|.092666|"Catholic"|"Mainline Protestant"|"United Methodist"
"South Dakota"|"Hamlin County"|6025|2256|.966805|.0043154|.0039834|.0429876|.1382573|2.59|.8054078|157100|558|.03|67105|.033|.9029046|.0975934|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Hand County"|3256|1508|.9809582|.0012285|.0058354|.0165848|.0764742|2.12|.6830239|128400|515|.025|54155|.058|.9388821|.1197789|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Hanson County"|3399|1045|.9952927|0|0|0|.1415122|3.25|.8794258|130800|782|.02|64696|.05|.9314504|.0914975|"Catholic"|"Evangelical Protestant"|"American Baptist"
"South Dakota"|"Harding County"|1306|532|.9333844|.0206738|0|.0237366|.0865237|2.31|.6710526|101100|596|.021|59655|.01|.9211332|.1508423|"Catholic"|"Evangelical Protestant"|"Mainline Protestant"
"South Dakota"|"Hughes County"|17608|7460|.8409814|.001363|.0001704|.0319741|.1031349|2.2|.6875335|177500|673|.025|64783|.085|.8807361|.1687301|"Mainline Protestant"|"Evangelical Protestant"|"Evangelical Lutheran"
"South Dakota"|"Hutchinson County"|7308|2903|.9653804|0|.0028736|.0216201|.1356048|2.42|.7723045|94100|536|.021|57089|.054|.9183087|.1298577|"Evangelical Protestant"|""|""
"South Dakota"|"Hyde County"|1319|597|.884003|.0242608|0|.0068234|.0629265|2.14|.7504188|88800|613|.041|57788|.052|.9279757|.1334344|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Jackson County"|3290|858|.3896657|.0030395|.0042553|.0027356|.2227964|3.66|.5827506|52500|544|.031|33295|.308|.7182371|.0866261|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Jerauld County"|2018|921|.9603568|0|0|.0302279|.0891972|2.14|.7263843|81900|494|.047|49632|.045|.9068385|.1199207|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Jones County"|793|408|.9293821|.0113493|0|0|.0441362|1.94|.75|77100|438|.053|46149|.092|.849937|.1588903|"United Methodist"|"Evangelical Protestant"|"Lutheran Missouri Synod"
"South Dakota"|"Kingsbury County"|4944|2279|.9787621|0|.0022249|.0222492|.096076|2.13|.7950855|109900|500|.027|61699|.037|.940534|.1027508|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Lake County"|12717|4700|.9381143|.004089|.0163561|.0110089|.090037|2.55|.7455319|168400|597|.03|61846|.032|.9172761|.161752|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Lawrence County"|25478|11048|.9314703|.0090274|.0100086|.0326164|.0704922|2.18|.6469044|207900|761|.024|52641|.056|.8968914|.1647696|"Evangelical Protestant"|"Mainline Protestant"|"Catholic"
"South Dakota"|"Lincoln County"|56826|19749|.9446204|.0133038|.0110337|.0213283|.1179566|2.85|.7672793|228800|963|.017|82473|.023|.9480872|.1594165|"Mainline Protestant"|"Evangelical Lutheran"|"Evangelical Protestant"
"South Dakota"|"Lyman County"|3848|1397|.5631497|.0010395|.006237|.0127339|.1621622|2.7|.6721546|102800|568|.021|53862|.139|.8352391|.0961538|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Mccook County"|5548|2228|.9596251|.0070296|0|.0405552|.1097693|2.37|.7594255|137800|575|.03|61507|.055|.8846431|.1086878|"Mainline Protestant"|"Catholic"|"Evangelical Protestant"
"South Dakota"|"Mcpherson County"|2297|1030|.9634306|.0208968|.0078363|.0130605|.1506313|2.09|.7708738|58900|494|.019|44574|.089|.8828907|.0905529|"Mainline Protestant"|"Evangelical Lutheran"|"Evangelical Protestant"
"South Dakota"|"Marshall County"|4891|1873|.8707831|.0063382|0|.0834185|.1183807|2.57|.7378537|118900|597|.024|63723|.049|.9079943|.126559|"Evangelical Protestant"|"Mainline Protestant"|"Congregational Methodist"
"South Dakota"|"Meade County"|27717|11027|.9069524|.0189414|.0122308|.0424288|.0957174|2.44|.7435386|190500|877|.025|60578|.043|.8610961|.1244002|"Mainline Protestant"|"Catholic"|"Evangelical Protestant"
"South Dakota"|"Mellette County"|2052|661|.3874269|.001462|0|.044347|.1457115|3.04|.6944024|32100|502|.022|30650|.4|.6437622|.0628655|"Mainline Protestant"|"Episcopal"|"United Methodist"
"South Dakota"|"Miner County"|2211|948|.963365|.0027137|.0036183|.0203528|.0850294|2.29|.7668777|77000|603|.035|52910|.034|.923564|.1026685|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Minnehaha County"|188674|76819|.8578395|.0567593|.0208773|.0499115|.1620414|2.38|.6319531|186800|813|.009|61772|.065|.9060761|.1523315|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Moody County"|6507|2640|.7960657|.0050715|.0212079|.04426|.1552175|2.35|.7143939|133700|568|.022|61538|.048|.8978024|.1117258|"Mainline Protestant"|"Catholic"|"Evangelical Lutheran"
"South Dakota"|"Oglala Lakota County"|14335|2729|.0514126|.0007674|0|.0408092|.3123823|5.14|.5020154|27400|514|.026|31997|.428|.6340426|.037112|""|""|""
"South Dakota"|"Pennington County"|110685|44074|.8285676|.0120703|.0128744|.0517685|.1073949|2.42|.6863911|187800|842|.009|57039|.087|.8693228|.1414645|"Evangelical Protestant"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Perkins County"|2897|1284|.9502934|0|0|.0100104|.0800828|2.17|.7258567|102000|590|.026|57981|.057|.8978254|.1011391|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Potter County"|2315|982|.9153348|0|.0177106|.0159827|.0894168|2.27|.7881874|102300|684|.027|54583|.06|.8915766|.1084233|"Catholic"|"Evangelical Protestant"|"Mainline Protestant"
"South Dakota"|"Roberts County"|10287|3873|.5766501|.006027|.0010693|.034704|.1028483|2.6|.6646011|103600|583|.017|50348|.152|.7824439|.0773792|"Mainline Protestant"|"Evangelical Lutheran"|"Catholic"
"South Dakota"|"Sanborn County"|2379|1010|.96343|0|.0046238|.0374107|.1240017|2.31|.7326733|87600|601|.035|56875|.049|.9104666|.1071879|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Spink County"|6483|2624|.9656023|.0021595|0|.0310042|.1132192|2.42|.7419969|82800|618|.022|54423|.062|.9188647|.1195434|"Catholic"|"Mainline Protestant"|"United Methodist"
"South Dakota"|"Stanley County"|3017|1344|.9098442|0|0|.029168|.085184|2.24|.7886904|163300|772|.044|71382|.018|.9559165|.1186609|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Sully County"|1305|569|.9601533|0|0|.0130268|.062069|2.28|.8594025|144100|582|.023|62153|.048|.948659|.1478927|"Catholic"|"Mainline Protestant"|"Evangelical Protestant"
"South Dakota"|"Todd County"|10195|2700|.0832761|.0005885|.0185385|.0115743|.2252084|3.75|.4370371|26000|429|.017|24331|.492|.6935753|.0495341|"Catholic"|"Mainline Protestant"|"Episcopal"
"South Dakota"|"Tripp County"|5458|2356|.8109198|0|.0080616|.0020154|.0960059|2.25|.762309|101200|579|.034|57720|.142|.9118725|.1190912|"Evangelical Protestant"|"Mainline Protestant"|"Catholic"
"South Dakota"|"Turner County"|8300|3498|.9751807|.0045783|.0028916|.0244578|.0883133|2.32|.7830189|122400|661|.018|59242|.059|.923253|.1195181|"Mainline Protestant"|"Evangelical Lutheran"|"Evangelical Protestant"
"South Dakota"|"Union County"|15368|6619|.9372723|.0080687|.0126236|.0318844|.0903826|2.31|.6917964|179300|854|.027|70378|.068|.9360359|.1290994|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Walworth County"|5457|2258|.8008063|.050394|0|.0219901|.0938244|2.24|.7387068|88200|692|.044|55583|.04|.8924317|.1291919|"Evangelical Protestant"|"Mainline Protestant"|"Catholic"
"South Dakota"|"Yankton County"|22717|9445|.9236695|.0157151|.0018929|.0451644|.1008056|2.22|.6517735|148300|644|.023|58342|.062|.8771405|.1116345|"Catholic"|"Mainline Protestant"|"Evangelical Lutheran"
"South Dakota"|"Ziebach County"|2791|754|.2353995|0|.006091|.0032247|.2758868|3.7|.571618|57700|576|.023|37400|.321|.7251881|.0834826|"Catholic"|"Mainline Protestant"|"United Church of Christ"
"Tennessee"|"Anderson County"|76061|30541|.9088889|.0351165|.0129107|.0291214|.0992887|2.45|.6792836|146200|750|.012|50392|.132|.8948344|.0902434|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"Tennessee"|"Bedford County"|48292|17029|.8516731|.0809244|.0019879|.123975|.1748737|2.8|.6854777|151100|767|.016|50415|.116|.8805599|.075996|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"Tennessee"|"Benton County"|16140|6762|.9491326|.0301735|.0017348|.0242875|.0562577|2.36|.7710736|85600|658|.027|37512|.147|.9019207|.0570012|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"Tennessee"|"Bledsoe County"|14836|4894|.8993664|.0330952|.000674|.0248045|.0826368|2.79|.7380466|134600|656|.026|44122|.175|.8067538|.0573605|"Evangelical Protestant"|"Church of Christ"|"Church of God"
"Tennessee"|"Blount County"|129927|50557|.9387195|.026638|.0080199|.0336958|.0844474|2.53|.7541587|182100|788|.009|56667|.08|.9041462|.1107468|"Evangelical Protestant"|"Southern Baptist"|"Mainline Protestant"
"Tennessee"|"Bradley County"|105749|40192|.8983631|.0506671|.0120758|.061854|.1324268|2.55|.655404|161000|777|.012|51331|.117|.8795544|.0958496|"Evangelical Protestant"|"Southern Baptist"|"Church of God"
"Tennessee"|"Campbell County"|39797|16192|.9726864|.0031912|.0042717|.0139709|.0670654|2.42|.6809536|104400|614|.016|39803|.161|.8713722|.0584717|"Evangelical Protestant"|"Southern Baptist"|"Church of God"
"Tennessee"|"Cannon County"|14178|5488|.9587389|.0186909|.0002821|.0223586|.0686275|2.55|.7476312|164600|635|.031|55330|.111|.8907462|.0704613|"Evangelical Protestant"|"Southern Baptist"|"Church of Christ"
"Tennessee"|"Carroll County"|27886|10962|.8682134|.1028114|.0040522|.0265725|.0821201|2.46|.7308885|88300|622|.016|42637|.126|.8920247|.076239|"Evangelical Protestant"|"Southern Baptist"|"Church of Christ"
"Tennessee"|"Carter County"|56433|23784|.9634256|.0171354|.0045009|.0186947|.0636684|2.3|.7079549|122600|632|.013|38092|.168|.8629702|.0840643|"Evangelical Protestant"|"Southern Baptist"|"Church of Christ"
"Tennessee"|"Cheatham County"|40181|15089|.9455464|.0158533|.0045793|.0299644|.0925811|2.64|.7695673|187400|988|.014|61913|.065|.8975387|.0961151|"Evangelical Protestant"|"Southern Baptist"|"Church of Christ"
"Tennessee"|"Chester County"|17190|6060|.8606166|.0892961|.0045375|.0262944|.085224|2.63|.7709571|121900|682|.028|51946|.095|.851018|.0613147|"Evangelical Protestant"|"Southern Baptist"|"Church of Christ"
"Tennessee"|"Claiborne County"|31732|13281|.9637275|.010116|.0077839|.0132043|.0730178|2.29|.7086063|110000|632|.016|36835|.166|.9055527|.0709379|"Evangelical Protestant"|"Southern Baptist"|"United Methodist"
"Tennessee"|"Clay County"|7654|3039|.9482623|.0239091|.0010452|.0261301|.0802195|2.48|.7831523|98200|479|.028|32167|.193|.8765351|.0684609|"Evangelical Protestant"|"Church of Christ"|"Southern Baptist"
